IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
23,1,UP,0123GC013,,,,,23,1,UP,0123GC013,,,23,1,18,8,45,AM,12,0,0,0,0,,BEAUMONT,281.45,48,71,2,2,0,E,,,31,5,N,YARD 019,1,,2,UTLX,670530,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8809,0,H607,H702,0,0,0,0,H607,2,1,4,23304,,48C245,0,0,0,0,0,0,0,,,,,3,5,,CL,,,,463,,2023,0,0,0,0,0,0,JEFFERSON,245,0,0,,N,OTH,000-000-000,THE YBM10R-18 WAS TAKING 4 CARS OUT OF BOWL TRACK 16 AND WAS SWINGING TOWARDS BOWL TRACK 18. CONDUCT,OR LINED 16 SWITCH FOR THE LEAD AND WALKED BACK TO 18 SWITCH AND PROCEEDED WITH THE SHOVE WITHOUT CH,"ECKING THE 18 AND 19 SWITCH. WHEN THE CONDUCTOR NOTICED CAR TCIX175637 WAS GOING INTO 19 TRACK, HE P","LACED THE TRAIN IN EMERGENCY. AS A RESULT OF NOT CHECKING THE SWITCH BEING LINED FOR THE MOVE, CAR T",CIX175637 SIDESWIPED CAR UTLX670530. NO INJURIES WERE REPORTED.,,,,,,,,,,,0,30.072567,-94.148407,2,5,K,L,,LAFAYETTE SUB
23,1,UP,0123HL017,,,,,23,1,UP,0123HL017,,,23,1,24,5,30,PM,1,10,1,0,0,,DALHART,540.91,48,32,2,1,4,E,LMM2,3,1860,1,Y,YARD 001,1,,2,NATX,252295,24,N,,,0,,2,0,0,0,0,0,0,0,0,0,4,0,31,0,0,2,0,3,0,0,33546,1965,T212,,0,0,0,0,T212,2,1,4,49530,,48C111,0,0,0,1,0,1,1,2,30,2,30,3,5,,CL,,,,456,,2023,0,0,0,0,0,0,DALLAM,111,,,,N,OTH,000-000-000,"THE LMM24-24 WAS PULLING EAST OUT OF 1 TRACK IN DALHART, WHEN THE ENGINEER NOTICED THE TRACK WAS PUL",LING HARDER THAN NORMAL. HE STOPPED AND TOLD THE CREW THAT HE THOUGHT THERE WAS AIR LEFT ON THE CARS,". WHEN THEY DROVE BACK, THEY NOTICED 5 CARS IN 1 TRACK WERE DERAILED AND 1 CAR IN 2 TRACK WAS DERAIL",ED. THE CARS IN 1 TRACK DERAILED SOUTH AND STRUCK THE CARS IN TRACK 2. AFTER INVESTIGATION CAUSE WAS,"DETERMINED TO BE TRACK RELATED, BROKEN RAIL IN 1 TRACK.",,,,,,,,,,,0,36.106659,-102.454736,2,5,L,,,PRATT SUB
23,1,UP,0123HO036,,,,,23,1,UP,0123HO036,,,23,1,31,11,20,PM,1,0,0,0,0,,HOUSTON,357.55,48,52,4,3,4,E,YEW2,4,672,7,Y,YARD 025,1,,2,HKRX,500551,2,Y,,,0,,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,91384,1122,M407,,0,0,0,0,M407,2,1,4,92506,,48C201,0,0,0,1,0,0,0,7,50,,,1,5,,CL,,,,168,,2023,0,0,0,0,0,0,HARRIS,201,,,,N,OTH,000-000-000,"YEW22R-31, CONTAMINATION IN THE MASTER RETARDER CAUSING OVER SPEED ON 3 CARS GOING INTO BOWL 25. EAS",T OUT CAR IN BOWL 25 THAT THE 3 CARS RELEASED COUPLED INTO DERAILED.,,,,,,,,,,,,,,1,29.793269,-95.299199,2,5,L,,,HOUSTON SUB
23,1,UP,0123HL017,,,,,23,1,UP,0123HL017,,,23,1,24,5,30,PM,1,0,0,0,0,,DALHART,540.91,48,32,2,1,0,R,,,6284,6,N,YARD 001,1,,2,ETHX,100334,62,N,,,0,,0,0,0,0,0,0,0,0,0,0,25,0,127,0,0,0,0,1,0,0,14019,0,T212,,0,0,0,0,T212,2,1,4,49530,,48C111,0,0,0,0,0,0,0,,,,,1,5,,CL,,,,456,,2023,0,0,0,0,0,0,DALLAM,111,,,,N,OTH,000-000-000,"THE LMM24-24 WAS PULLING EAST OUT OF 1 TRACK IN DALHART, WHEN THE ENGINEER NOTICED THE TRACK WAS PUL",LING HARDER THAN NORMAL. HE STOPPED AND TOLD THE CREW THAT HE THOUGHT THERE WAS AIR LEFT ON THE CARS,". WHEN THEY DROVE BACK, THEY NOTICED 5 CARS IN 1 TRACK WERE DERAILED AND 1 CAR IN 2 TRACK WAS DERAIL",ED. THE CARS IN 1 TRACK DERAILED SOUTH AND STRUCK THE CARS IN TRACK 2. AFTER INVESTIGATION CAUSE WAS,"DETERMINED TO BE TRACK RELATED, BROKEN RAIL IN 1 TRACK.",,,,,,,,,,,0,36.106659,-102.454736,2,5,L,,,PRATT SUB
23,1,BNSF,RD0123111,,,,,23,1,BNSF,RD0123111,,,23,1,14,6,12,PM,12,0,0,0,0,,LUBBOCK,674.6,48,60,3,1,5,E,YLUB,3,2486,7,Y,112,1,0,2,TILX,636110,33,N,,,0,,1,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,24390,0,H318,,0,0,0,0,H318,2,1,5,24390,,48C303,0,0,0,1,0,1,1,3,42,3,42,1,5,,CL,,,,162,,2023,0,0,0,0,0,0,LUBBOCK,303,,,,N,OTH,000-000-000,Y-LUB9001-14A WAS SWITCHING CARS AND 1 RAILCAR ROLLED OUT IMPACTING THEIR CUT OF CARS ON YARD TRACK,DUE TO KICKING CARS INADEQUATE PRECAUTIONS. NO HAZMAT RELEASE.,,,,,,,,,,,,,,0,33.585024,-101.83856,2,5,K,,,SLATON
23,1,UP,0123HO016,,,,,23,1,BNSF,RD0123112,,,23,1,18,7,40,PM,9,34,0,0,0,,HOUSTON,15.84,48,66,3,2,15,E,MAGH,1,15340,1,Y,SINGLE MAIN TRACK,3,136,1,OLGX,100153,43,N,,,0,,2,0,0,0,0,0,0,0,0,0,106,0,37,0,0,0,0,0,0,0,29316,0,M402,M501,0,0,0,0,M402,1,3,15,29316,,48C201,0,0,0,1,0,1,0,6,40,6,40,1,5,,CL,,,,255,,2023,0,0,0,0,0,0,HARRIS,201,,,,N,CWR,000-000-000,UPRR TRAIN MAGHO-18 WAS STRUCK BY VEHICLE WHILE TRAVELING NORTH ON THE MYKAWA SUBDIVISION ON BNSF TR,"ACKS AT MILE POST 15.36 NEAR SELINSKI ROAD AND MIKAWA ROAD IN HOUSTON, TX. **BNSF MAINTAINS TRACK. B",NSF TRACK DAMAGE = $0** OCCURRED 10 FEET FROM CROSSING.,,,,,,,,,,,,,0,29.645759,-95.311868,1,1,Q,J,,MYKAWA (BNSF)
23,1,UP,0123HO028,,,,,23,1,UP,0123HO028,,,23,1,24,3,47,PM,1,0,0,0,0,,LA PORTE,18.5,48,66,2,3,0,R,,,638,6,N,YARD 115,1,,3,GSOX,1908,17,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,59348,500,M102,,0,0,0,0,M102,3,1,0,59848,,48C201,0,0,0,0,0,0,0,,,,,1,5,,CL,,,,235,,2023,0,0,0,0,0,0,HARRIS,201,,,,N,CWR,000-000-000,"A TORNADO HIT LA PORTE, TEXAS AND DERAILED A CUT OF 17 CARS ON THEIR SIDE ONTO THE MAINLINE, CARS WE",RE BEING STAGED IN THE SIDING AT EJ AT THE TIME OF THE INCIDENT. THERE WERE NO RELEASES AND NO INJUR,IES TO ANY CREWS DURING THIS EVENT.,,,,,,,,,,,,,0,29.702701,-95.089567,1,1,Q,,,STRANG SUB
23,1,BNSF,RD0123104,,,,,23,1,BNSF,RD0123104,,,23,1,9,12,18,AM,1,104,5,0,0,,BROWNWOOD,346.2,48,40,4,1,4,R,HBWW,4,13759,1,Y,113,1,0,2,EQUX,18670,128,N,,,0,,3,0,0,0,1,0,0,0,0,0,100,0,25,0,0,4,0,1,0,0,55350,150000,T317,,0,0,0,0,T317,2,1,4,205350,,48C049,0,0,0,1,0,1,0,4,28,4,28,1,5,,CL,,,,88,,2023,0,0,0,0,0,0,BROWN,49,,,,N,OTH,000-000-000,H-BWWGAT4-07A DERAILED 5 RAILCARS IN YARD TRACK DUE TO TURNOUT FROG. NO HAZMAT RELEASED.,,,,,,,,,,,,,,,0,31.701227,-98.949894,2,5,K,,,LAMPASAS
23,1,BNSF,RD0123106,,,,,23,1,UP,0123SX012,,,23,1,12,2,38,AM,1,0,0,0,0,,EAGLE PASS,23.5,48,60,4,1,9,R,RRDV,2,6034,1,Y,298,1,0,2,DEAX,20368,89,N,,,0,,1,0,0,0,0,0,0,0,0,0,58,0,33,0,0,0,0,5,0,0,14025,0,H307,H303,0,0,0,0,H307,2,1,9,14025,,48C323,0,0,0,1,0,1,1,2,39,2,39,1,5,,CL,,,,113,,2023,0,0,0,0,0,0,MAVERICK,323,,,,N,OTH,000-000-000,R-RDV0411-11F DERAILED 5 RAILCARS WHILE SHOVING IN YARD TRACK DUE TO FAILURE TO CONTROL SHOVE. NO HA,ZMAT RELEASE.,,,,,,,,,,,,,,0,28.779884,-100.470805,2,5,K,,,EAGLE PASS (UP)
23,1,BNSF,RD0123201,,,,,23,1,BNSF,RD0123201,,023660B,23,1,4,6,19,AM,7,62,0,0,0,,BEAUMONT,8.5,48,48,1,1,10,E,HTEA,2,8873,1,Y,SINGLE MAIN TRACK,4,11.11,1,BNSF,7584,1,,,,0,,3,0,0,0,0,0,0,0,0,0,49,0,70,0,0,0,0,0,0,0,1200,24000,M302,,0,0,0,0,M302,1,4,10,25200,,48C245,0,0,0,1,0,1,0,2,34,2,34,1,5,,CL,,,,139,,2023,0,0,0,0,0,0,JEFFERSON,245,,,,N,CWR,000-000-000,H-TEADYT1-02A REPORTED STRIKING AN UNOCCUPIED TRUCK-TRAILER AT MP 8.5 ON SINGLE MAIN TRACK DUE TO ST,OPPING ON CROSSING. NO HAZMAT RELEASED.,,,,,,,,,,,,,,0,30.17619,-94.177527,2,2,P,,,SILSBEE
23,2,TSWS,20230201,,,,,23,2,TSWS,20230201,,,23,2,1,3,50,AM,1,0,0,0,0,,VON ORMY,,48,37,4,3,6,E,JOB,3,0,8,Y,804,X,JOB 4,2,TGS,3005,1,N,,,0,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,25000,H702,H704,0,0,0,0,H702,2,X,6,26000,,48C029,0,0,0,1,0,1,1,9,50,9,,1,5,,Cl,,,,307,,2023,0,0,0,0,0,0,BEXAR,29,0,0,,N,CWR,000-000-000,AT APPROX 0350 ON 2/1/2023 TSWS JOB 4 WAS MAKING MOVING EAST LIGHT POWER. THE ENGINEER RAN THE 804 S,WITCH AND THE CONDUCTOR OF JOB 4 FAILED TO CATCH THE PREVIOSLY RAN SWITCH. WHEN TSWS JOB 4 MADE THEI,R REVERSE MOVEMENT INTO TRACK 804 THEY PUT 1 LOCOMOTIVE WHEEL ON THE GROUND AND CAUSED RAIL DAMAGE A,S WELL.,,,,,,,,,,,,0,29.303211,-98.637677,2,5,K,,,RIO
23,2,XTGS,32023,,,,,23,2,XTGS,32023,,,23,2,6,8,40,AM,1,0,0,0,0,,BAYTOWN,,48,65,2,1,5,E,CP10,2,802,7,Y,850,3,810572,2,ELTX,7615,22,Y,,,0,,1,0,0,0,0,0,0,0,0,0,1,0,21,0,0,1,0,3,0,0,0,0,H303,S012,0,0,0,0,H303,2,3,5,0,,48C071,0,0,0,1,0,1,1,2,42,2,42,1,5,,Cl,,,,198,,2023,0,0,0,0,0,0,CHAMBERS,71,0,0,,N,CWR,000-000-000,"ON 02/06/2023 AT APPROXIMATELY 08:40, THE CP 101 WAS SHOVING A CUT OF 22 CARS FROM AY MAIN TO FY VIA",TRACK 850 WHEN THEY RAN OVER A DERAIL IN 851 RESULTING IN A 3 CAR DERAILMENT AND DAMAGING 4 CARS.,,,,,,,,,,,,,,0,29.699795,-94.892189,2,5,K,,,CEDAR PORT
23,1,UP,0123SX006,,,,,23,1,UP,0123SX006,,742828B,23,1,6,9,50,AM,7,88,0,0,0,,KNIPPA,290.4,48,57,2,2,29,R,OVLG,3,4226,1,Y,SINGLE MAIN TRACK,4,25.7,1,UP,6804,1,N,,,0,,1,0,0,0,0,0,0,0,0,0,3,0,88,0,0,0,0,0,0,0,1500,28000,M302,,0,0,0,0,M302,1,4,29,29500,,48C463,0,0,0,1,0,1,0,4,20,4,20,1,5,,CL,,,,192,,2023,0,0,0,0,0,0,UVALDE,463,,,,N,CWR,000-000-000,THE OVLG1-05 WAS PROCEEDING EASTBOUND THROUGH KNIPPA WHEN A TRUCK PULLING A FLAT BED TRAILER WAS STO,PPED ON THE CROSSING AT FM 1049 WHICH LED TO THE TRAIN HITTING THE REAR PART OF THE TRAILER.,,,,,,,,,,,,,,0,29.294857,-99.638104,1,1,Q,J,B,DEL RIO SUB
23,1,UP,0123TO013,,,,,23,1,UP,0123TO013,,839359A,23,1,12,1,15,AM,7,6,0,0,0,,MILLSAP,290.86,48,59,4,1,20,E,MFWW,4,12920,1,Y,SINGLE MAIN TRACK,4,14.1,1,UP,8170,1,N,,,0,,3,0,0,2,1,0,0,0,0,0,95,0,34,0,0,0,0,0,0,0,1780,25300,M302,,0,0,0,0,M302,1,4,20,27080,,48C367,0,0,0,1,0,1,0,5,14,5,14,1,5,,CL,,,,288,,2023,0,0,0,0,0,0,PARKER,367,,,,N,CWR,000-000-000,"MFWWC-11, LEAD LOCOMOTIVE UP8170, WAS WESTBOUND APPROACHING THE CROSSING AT MP 290.86 NEAR THE BAIRD",SUB WHEN THEY SAW A SEMI-TRUCK PULLING A LOW BOY TRAILER LOADED WITH A BULLDOZER HIGH CENTERED ON T,HE CROSSING. THE CREW ATTEMPTED TO STOP THE TRAINBUT STILL MADE IMPACT WITH THE VEHICLE.,,,,,,,,,,,,,0,32.747553,-98.009765,1,1,Q,J,,BAIRD SUB
23,1,UP,0123HO037,,,,,23,1,UP,0123HO037,,,23,1,31,9,5,PM,1,0,0,0,0,,PALESTINE,82,48,30,4,3,8,R,MSPN,1,13813,1,Y,YARD 002,1,,2,EQUX,18962,126,N,,,0,,5,0,0,0,0,0,0,0,0,0,86,0,78,0,0,3,0,5,0,0,38226,91036,T202,,0,0,0,0,T202,2,1,8,129262,,48C001,0,0,0,1,0,1,1,8,5,8,3,1,5,,CL,,,,140,,2023,0,0,0,0,0,0,ANDERSON,1,,,,N,OTH,000-000-000,"CREW ON THE MSPNL-31 WAS PULLING THROUGH TRACK TWO TO SET OUT THE REAR 74 CARS, WHEN THEY HIT A BROK",EN RAIL AND DERAILED 8 CARS IN THE YARD.,,,,,,,,,,,,,,0,31.76089,-95.641154,2,5,L,,,PALESTINE SUB
23,1,UP,0123MA048,,,,,23,1,UP,0123MA048,,794577C,23,1,17,3,10,PM,7,2,0,0,0,,MARSHALL,58.14,48,77,2,2,40,R,ZLAM,1,4754,1,Y,SINGLE MAIN TRACK,4,19.4,1,UP,8074,1,N,,,0,,4,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,21322,18832,M303,,0,0,0,0,M303,1,4,40,40154,,48C203,0,0,0,1,0,0,1,1,25,,,1,5,,CL,,,,195,,2023,0,0,0,0,0,0,HARRISON,203,,,,N,CWR,000-000-000,"TRAIN ZLAMN-15, LEAD LOCOMOTIVE UP8074, STRUCK A SEMI-TRACTOR WITH LOW BOY TRAILER CARRYING EXCAVATO",R THAT WAS HIGH CENTERED AND STUCK ACROSS MAIN LINE. DRIVER HAD EXITED THE CAB PRIOR TO IMPACT.,,,,,,,,,,,,,,0,32.667913,-94.343297,1,1,J,,,LITTLE ROCK SUB
23,2,BNSF,RD0223102,,,,,23,2,BNSF,RD0223102,,,23,2,1,6,0,PM,1,0,0,0,0,,TEMPLE,218,48,30,3,5,3,E,JBN1,3,0,8,Y,531,1,0,2,BNSF,1430,1,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,15000,H307,H303,0,0,0,0,H307,2,1,3,15250,,48C027,0,0,0,2,0,0,0,3,,,,1,5,,CL,,,,108,,2023,0,0,0,0,0,0,BELL,27,,,,N,OTH,000-000-000,LIGHT ENGINE BNSF 1430 DERAILED 1 LOCOMOTIVE DUE TO SHOVING OVER A DERAIL ON YARD TRACK. NO HAZMAT R,ELEASED.,,,,,,,,,,,,,,0,31.095838,-97.349523,2,5,K,,,FT WORTH
23,2,UP,0223GC006,,,,,23,2,UP,0223GC006,,450627C,23,2,7,1,0,PM,7,31,0,0,0,,GRAYBURG,444.66,48,71,2,1,20,E,MAGL,3,10393,1,Y,SINGLE MAIN TRACK,3,11.5,1,UP,5905,1,N,,,0,,3,0,0,0,0,0,0,0,0,0,42,0,123,0,0,0,0,0,0,0,1500,15764,M302,,0,0,0,0,M302,1,3,20,17264,,48C199,0,0,0,1,0,1,0,4,15,4,15,1,5,,CL,,,,181,,2023,0,0,0,0,0,0,HARDIN,199,,,,N,CWR,000-000-000,THE MAGLI-07 WAS COMING EASTBOUND ON THE BEAUMONT SUB WHEN THEY ENCOUNTERED A DISABLED LOADED 18-WHE,ELER SEMI-TRUCK ON THE TRACKS AT THE CROSSING AT MP 444.66. NO INJURIES REPORTED.,,,,,,,,,,,,,,0,30.115132,-94.352527,1,1,Q,,,BEAUMONT SUB
23,2,UP,0223SX003,,,,,23,2,UP,0223SX003,,,23,2,4,6,25,AM,12,0,0,0,0,,SAN ANTONIO,263.8,48,32,1,1,4,E,YSA3,2,650,7,Y,YARD 056,1,,2,CRDX,20478,4,Y,CRDX,20478,4,Y,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31869,366,E27C,,0,0,0,0,E27C,2,1,5,32723,,48C029,0,0,0,1,0,1,1,7,55,7,55,1,5,,CL,,,,337,,2023,0,0,0,0,0,0,BEXAR,29,,,,N,OTH,000-000-000,"THE YSA30-03 KICKED A BLOCK OF FIVE CARS DOWN THE 50 LEAD, INTO TRACK 56. BLOCK WAS RELEASED ON STRA","IGHT TRACK, CORRECT SPEED. THE CAR MADE A JOINT INTO CAR CRDX20478 AND BUCKLED THE RIGHT SIDE OF THE","CAR. AFTER INVESTIGATION, THE CAR HAD THE SIDESILL REINFORCED AND SLOPE CONNECTION ON 04/29/22, ON",THE SAME SIDE THE CAR HAD BUCKLED ON.,,,,,,,,,,,,0,29.375779,-98.55647,2,5,L,,,LAREDO SUB
23,2,UP,0223SX003,,,,,23,2,UP,0223SX003,,,23,2,4,6,25,AM,12,0,0,0,0,,SAN ANTONIO,263.8,48,32,1,1,5,E,,1,31,6,N,YARD 056,1,,2,TOPX,311295,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,488,0,E27C,,0,0,0,0,E27C,2,1,5,32723,,48C029,0,0,0,0,0,0,0,,,,,3,5,,CL,,,,337,,2023,0,0,0,0,0,0,BEXAR,29,,,,N,OTH,000-000-000,"THE YSA30-03 KICKED A BLOCK OF FIVE CARS DOWN THE 50 LEAD, INTO TRACK 56. BLOCK WAS RELEASED ON STRA","IGHT TRACK, CORRECT SPEED. THE CAR MADE A JOINT INTO CAR CRDX20478 AND BUCKLED THE RIGHT SIDE OF THE","CAR. AFTER INVESTIGATION, THE CAR HAD THE SIDESILL REINFORCED AND SLOPE CONNECTION ON 04/29/22, ON",THE SAME SIDE THE CAR HAD BUCKLED ON.,,,,,,,,,,,,0,29.375779,-98.55647,2,5,L,,,LAREDO SUB
23,2,UP,0223SX005,,,,,23,2,UP,0223SX005,,,23,2,10,6,10,AM,1,0,0,0,0,,SAN ANTONIO,202.56,48,50,1,2,10,E,YSA8,3,8655,7,Y,YARD 065,1,,2,CP,542543,86,Y,,,0,,2,0,0,0,0,0,0,0,0,0,65,0,67,0,0,11,0,1,0,0,126427,263156,M409,,0,0,0,0,M409,2,1,10,389583,,48C029,0,0,0,1,0,1,1,6,11,6,11,1,5,,CL,,,,487,,2023,0,0,0,0,0,0,BEXAR,29,0,0,,N,OTH,000-000-000,THE YSA81-09 WAS TRAVELING EASTBOUND INTO TRACK 65 AT 10 MPH. ONCE THE TRAIN REACHED THE EAST END OF,"TRACK 65 WHILE PULLING ONTO THE MAIN TRACK, THE ENGINEER FELT A `TUG,` THEN THROTTLED OFF AND THE T","RAIN WENT INTO EMERGENCY. UPON INSPECTION, IT WASNOTICED THE GUARD RAIL AT THE FROG ON THE TRACK 65",WAS BROKEN OFF AND CAME TO REST 30 FEET INTO THE TRACK BODY. A TOTAL OF 12 RAILCARS HAD DERAILED UPR,"IGHT IN TRACK 65. THE GUARDRAIL CAUGHT AND WAS DRAGGED 46 FEET, CAUSING THE DERAILMENT.",,,,,,,,,,,0,29.46755,-98.393721,2,5,K,,,DEL RIO SUB
23,2,UP,0223TO003,,,,,23,2,UP,0223TO003,,,23,2,1,9,30,AM,1,0,0,0,0,,FORT WORTH,249.12,48,28,2,3,5,E,YFW3,3,3386,7,Y,YARD 028,1,,2,TTZX,866491,39,Y,,,0,,3,0,0,0,0,0,0,0,0,0,30,0,10,0,0,4,0,1,0,0,53764,1210,T207,,0,0,0,0,T207,2,1,5,54974,,48C439,0,0,0,1,0,0,1,10,,,,1,5,,CL,,,,318,,2023,0,0,0,0,0,0,TARRANT,439,,,,N,OTH,000-000-000,THE YFW35-31 PULLED TRACK 31 AND DOUBLED BACK TO TRACK 28. IT WAS LATER NOTICED BY THE CREST YARDMAS,TER THERE WERE CARS 9 CARS LEFT IN TRACK 28. FIVE OF THE CARS WERE FOUND TO BE DERAILED. UPON FURTHE,"R INVESTIGATION, BROKEN RAIL WAS FOUND AND DETERMINED TO BE THE CAUSE OF THE DERAILMENT. NO INJURIES",AND NO EXPOSURES.,,,,,,,,,,,,0,32.724063,-97.375633,2,5,L,,,DALLAS SUB
23,2,UP,0223TO016,,,,,23,2,UP,0223TO016,,,23,2,11,1,45,AM,1,24,3,0,0,,DENISON,660.7,48,34,4,2,8,R,MMUD,2,11525,1,Y,"CNRT 09, 117",1,15.8,1,EVRX,150101,40,Y,EVRX,150101,40,Y,3,0,0,0,0,0,0,0,0,0,87,0,17,0,0,5,0,0,0,0,49591,26355,E27C,E02C,0,0,0,0,E27C,1,1,8,75946,,48C181,0,0,0,1,0,1,0,7,15,7,15,1,5,,CL,,,,86,,2023,0,0,0,0,0,0,GRAYSON,181,,,,N,CWR,000-000-000,TRAIN MMUDN-10 REPORTED FIVE CARS DERAILED ON THEIR SIDE PULLING INTO THE YARD AT RAY.,,,,,,,,,,,,,,,0,33.772085,-96.56365,1,1,Q,,,CHOCTAW SUB
23,2,UP,0223TO029,,,,,23,2,UP,0223TO029,,796312G,23,2,20,6,30,AM,7,0,0,0,0,,MIDLAND,560.14,48,53,1,2,40,E,ILBD,3,11766,1,Y,SINGLE MAIN TRACK,4,46.6,1,UP,8072,1,N,,,0,,2,0,2,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,3000,104483,M302,,0,1,0,1,M302,1,4,40,107483,,48C329,1,0,0,1,0,1,0,5,45,5,45,1,5,,CL,,,,188,,2023,0,0,0,0,0,1,MIDLAND,329,,,,N,CWR,000-000-000,"TRAIN ILBDI-17, LEAD LOCOMOTIVE UP8072, CARRYING 219 LOADS, 11,766 TONS AND 14,228 FEET, WAS TRAVELI",NG EASTBOUND WHEN IT STRUCK A TRACTOR TRAILER AT CROSSING. NO CREW MEMBERS WERE INJURED.,,,,,,,,,,,,,,0,31.944635,-102.172937,1,1,Q,,,TOYAH SUB
23,2,PTRA,PTRA00014F,,,,,23,2,PTRA,PTRA00014F,,,23,2,27,5,25,PM,13,0,0,0,0,,HOUSTON,5,48,80,2,1,8,R,-241,2,2698,6,Y,10,1,0,2,TIMX,901871,21,Y,,,0,,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,16700,0,H601,H602,0,0,0,0,H601,2,1,8,16700,,48C201,0,0,0,1,0,1,1,2,55,2,55,1,5,,Cl,,,,173,,2023,0,0,0,0,0,0,HARRIS,201,0,0,,N,OTH,000-000-000,JOB 241 WAS SHOVING A CUT OF CARS INTO TRACK 10 AT MANCHESTER YARD AND THE ENGINEER FAILED TO CONTRO,"L HIS SPEED, MAKING A HARD COUPLING AT 8 MPH AND DAMAGING CAR TIMX 901871",,,,,,,,,,,,,,0,29.715166,-95.262868,2,5,K,L,,SYSTEM
23,3,AWRR,230306005,,,,,23,3,AWRR,230306005,,,23,3,6,2,5,AM,1,0,0,0,0,,MANOR,42.3,48,60,4,1,9,E,AWRR,3,8773,1,Y,SINGLE MAIN,1,2.8,1,PMRX,6197,35,Y,,,0,,5,0,0,0,0,0,0,0,0,0,65,0,0,0,0,5,0,0,0,0,82900,31500,T210,,0,0,0,0,T210,1,1,9,114400,,48C453,0,0,0,1,0,1,0,7,35,7,35,1,5,,Cl,,,,551,,2023,0,0,0,0,0,0,TRAVIS,453,,,,N,OTH,000-000-000,ON 3/6/23 AT APPROXIMATELY 0205 WHILE TRAVELING EASTBOUND WITH FIVE LOCOMOTIVES AND SIXTY-FIVE LOADE,"D ROCK CARS THE AWRR 112 JOB WENT INTO EMERGENCY AT MILE POST 42.25 IN MANOR, TX. THE CREW IMMEDIATE",LY NOTIFIED  PROPERTY PERSONAL AND BEGAN TO INVESTIGATE  THE CAUSE OF THE EMERGENCY APPLICATION. INI,"TIAL INVESTIGATION REVEALED  A TOTAL OF FIVE CARS DERAILED, THE AREA WAS SECURED WHILE THE TEAM INVE","STIGATED THE CAUSE OF THE DERAILMENT. AFTER FURTHER REVIEW OF THE INCIDENT, IT WAS FOUND THAT THE RA",IL BROKE UNDERNEATH THE TRAIN RESULTING DERAILMENT.,,,,,,,,,,0,30.341015,-97.552508,2,2,P,,,EAST
